"logFC","logCPM","F","PValue","FDR","Nhood","SpatialFDR","Nhood_center","Celltype","Celltype_fraction"
-2.91687245692991,5.3060376892751,91.8542299515749,6.47189434359617e-17,6.98407725884728e-16,114,6.98407725884728e-16,"505922","CD4 Terminal effector",0.280487804878049
-0.632835821751262,5.66636987787003,2.4438182751292,0.166616113563204,0.239088254526521,115,0.239088254526521,"444922","CD4 Naive",0.746031746031746
4.94971481749584,6.18435467396041,75.5266848282961,2.51245178109958e-15,1.1754230659635e-14,116,1.1754230659635e-14,"100794","CD14 Monocyte",0.99250936329588
4.45524768812807,6.17445059475981,74.217812570922,5.8029898134703e-16,4.05106798062646e-15,117,4.05106798062646e-15,"892614","CD4 Naive",0.486590038314176
6.6079872560798,8.06037343995877,73.3772613990242,8.11131376492437e-16,5.17077787671417e-15,118,5.17077787671417e-15,"269750","CD14 Monocyte",0.400635930047695
-1.0496802345659,5.50281627514844,8.14624992017101,0.977493457324786,0.98379502852157,119,0.98379502852157,"161437","CD14 Monocyte",0.643564356435644
0.793311911244828,5.33756872656388,6.16235755235567,0.0136536582967056,0.0227554128701773,120,0.0227554128701773,"565619","TReg Cytotoxic",0.381818181818182
3.74623911117075,5.64959587459106,70.9590287413019,1.28410175146076e-14,4.1568770643053e-14,121,4.1568770643053e-14,"666780","CD4 Naive",0.521739130434783
-1.62662237370473,6.35782218437356,8.82117797324449,0.00324346667052977,0.00561527700238426,122,0.00561527700238426,"166586","CD4 Naive",0.35
2.85686980762389,5.59187466085027,50.1952955033229,1.19488141984286e-11,2.6243039915101e-11,123,2.6243039915101e-11,"293089","CD14 Monocyte",0.403669724770642
3.97458799310932,5.7341353323506,71.9040478419133,9.13892281650026e-15,3.16766457515009e-14,124,3.16766457515009e-14,"370918","Naive-IFN B",0.496815286624204
0.983572847847276,6.66333935704383,2.62358385288101,0.10648915550905,0.159883982088988,125,0.159883982088988,"498606","CD4 Th17",0.315384615384615
-4.58886933626458,5.76616478868286,107.086780394439,7.70916906438846e-19,2.38808298152933e-17,126,2.38808298152933e-17,"751075","NK CD56dim CD57+",0.202453987730061
-0.0384133895156151,5.47885434311297,0.0117156007008783,0.913886240990516,0.938829275355605,127,0.938829275355605,"434074","CD4 Tfh",0.213675213675214
3.87010747317624,6.79591436519361,41.2262804879423,6.02046144634802e-10,1.26727702833812e-09,128,1.26727702833812e-09,"133734","CD14 Monocyte",0.988095238095238
-0.175148951167599,5.32143282694292,0.33825202769747,0.561321818963642,0.651604760365732,129,0.651604760365732,"35001","CD14 Monocyte",0.60655737704918
2.2141313317959,5.64775799266599,24.6224643502999,1.23137706407428e-06,2.39708549033959e-06,130,2.39708549033959e-06,"297866","Atypical memory B",0.281818181818182
-0.503742942680764,5.39584547896215,2.20800427435957,0.138454837887439,0.20299262302356,131,0.20299262302356,"16658","CD14 Monocyte",0.930555555555556
-2.92373579798723,5.3045896192822,97.0195695688633,1.39371052303976e-17,1.99984680617753e-16,132,1.99984680617753e-16,"951230","Proliferative NK",0.308333333333333
3.10282124977636,5.4493794129192,66.9808312080787,5.45710154179066e-14,1.3992632791326e-13,133,1.3992632791326e-13,"670817","CD4 Naive",0.594059405940594
4.13694169286638,5.79649090916829,73.2509157997642,5.64156127070743e-15,2.16583327748909e-14,134,2.16583327748909e-14,"120033","CD14 Monocyte",0.965317919075145
0.116725099829389,5.44858286730053,0.113077110049534,0.736927110100745,0.801555787714928,135,0.801555787714928,"467735","CD4 Naive",0.781609195402299
4.87006220193045,6.14143222466349,77.9156808787781,1.08360928664997e-15,6.37155746057079e-15,136,6.37155746057079e-15,"652293","CD4 Th17",0.397196261682243
-4.54392006690112,5.74850251889336,106.737089625632,8.50695742800179e-19,2.53032524428239e-17,137,2.53032524428239e-17,"42116","CD14 Monocyte",0.957671957671958
-1.06978403983406,5.34412690226058,12.0737645476687,0.578532037942483,0.667298811586501,138,0.667298811586501,"432166","CD14 Monocyte",0.5
6.89340618916533,7.53638408991803,88.4087148878649,2.23832694235499e-17,2.90925636666301e-16,139,2.90925636666301e-16,"621903","CD4 Naive",0.645454545454546
3.22823763166372,5.48560869413164,67.7700795783639,4.08735635261807e-14,1.0861737223484e-13,140,1.0861737223484e-13,"653494","CD4 Naive",0.509433962264151
